,bb,random,hi_lo,ko,zen,ten,halves,uston
316,11.025,11.335,11.62,11.89,12.46,12.92,13.175,13.44
317,11.04,11.365,11.635,11.88,12.475,12.91,13.165,13.42
318,11.055,11.38,11.635,11.895,12.465,12.9,13.18,13.435
319,11.035,11.395,11.65,11.885,12.48,12.89,13.195,13.415
320,11.05,11.425,11.64,11.9,12.48,12.88,13.185,13.445
321,11.03,11.44,11.63,11.915,12.495,12.895,13.2,13.425
322,11.02,11.455,11.62,11.93,12.485,12.91,13.215,13.405
323,11.035,11.435,11.61,11.92,12.5,12.9,13.205,13.395
324,11.025,11.425,11.625,11.91,12.515,12.915,13.195,13.425
325,11.005,11.425,11.615,11.925,12.53,12.93,13.21,13.44
326,11.035,11.405,11.605,11.94,12.545,12.945,13.2,13.42
327,11.025,11.42,11.62,11.93,12.535,12.935,13.215,13.41
328,11.04,11.41,11.635,11.945,12.535,12.925,13.215,13.41
329,11.03,11.39,11.625,11.96,12.525,12.94,13.205,13.41
330,11.02,11.38,11.615,11.975,12.54,12.93,13.22,13.425
331,11.01,11.38,11.63,11.975,12.555,12.92,13.235,13.455
332,11.0,11.395,11.62,11.965,12.57,12.935,13.25,13.445
333,11.0,11.425,11.61,11.955,12.585,12.95,13.265,13.435
334,11.015,11.405,11.625,11.97,12.575,12.965,13.28,13.45
335,11.005,11.395,11.615,11.985,12.575,12.965,13.295,13.43
336,10.995,11.41,11.605,11.975,12.59,12.98,13.285,13.445
337,11.01,11.425,11.605,11.965,12.605,12.995,13.275,13.435
338,11.025,11.425,11.595,11.98,12.595,12.985,13.265,13.45
339,11.04,11.425,11.61,11.995,12.61,13.0,13.255,13.44
340,11.03,11.44,11.6,12.01,12.625,13.015,13.255,13.43
341,11.02,11.455,11.615,12.025,12.64,13.03,13.27,13.42
342,11.01,11.47,11.63,12.04,12.655,13.03,13.285,13.42
343,11.025,11.485,11.62,12.03,12.645,13.02,13.275,13.435
344,11.015,11.5,11.635,12.02,12.635,13.01,13.265,13.465
345,11.045,11.49,11.65,12.01,12.65,13.025,13.255,13.465
346,11.035,11.47,11.665,12.0,12.665,13.04,13.245,13.445
347,11.05,11.46,11.655,12.015,12.68,13.055,13.235,13.445
348,11.04,11.45,11.67,12.03,12.695,13.055,13.225,13.46
349,11.02,11.465,11.685,12.02,12.71,13.055,13.24,13.46
350,11.035,11.455,11.675,12.01,12.725,13.045,13.23,13.45
351,11.05,11.47,11.69,12.025,12.74,13.06,13.22,13.43
352,11.04,11.45,11.705,12.04,12.73,13.05,13.21,13.41
353,11.055,11.465,11.695,12.055,12.72,13.065,13.225,13.4
354,11.07,11.455,11.71,12.07,12.72,13.055,13.24,13.38
355,11.085,11.435,11.7,12.06,12.71,13.07,13.255,13.36
356,11.075,11.435,11.715,12.05,12.725,13.06,13.27,13.36
357,11.09,11.435,11.73,12.04,12.715,13.075,13.26,13.375
358,11.08,11.435,11.73,12.055,12.705,13.065,13.25,13.365
359,11.095,11.425,11.72,12.045,12.72,13.055,13.265,13.345
360,11.075,11.415,11.71,12.06,12.71,13.045,13.255,13.375
361,11.065,11.43,11.725,12.06,12.7,13.035,13.245,13.39
362,11.055,11.445,11.74,12.075,12.69,13.025,13.235,13.38
363,11.07,11.46,11.73,12.09,12.68,13.015,13.25,13.395
364,11.1,11.45,11.72,12.105,12.695,13.005,13.24,13.41
365,11.115,11.465,11.71,12.095,12.71,12.995,13.255,13.425
366,11.13,11.48,11.725,12.11,12.7,13.01,13.255,13.415
367,11.145,11.495,11.715,12.125,12.715,13.0,13.255,13.415
368,11.135,11.485,11.705,12.14,12.73,13.015,13.255,13.415
369,11.165,11.515,11.72,12.13,12.745,13.03,13.27,13.415
370,11.155,11.505,11.72,12.13,12.76,13.02,13.26,13.445
371,11.135,11.535,11.71,12.12,12.775,13.035,13.26,13.445
372,11.15,11.535,11.725,12.11,12.79,13.025,13.25,13.445
373,11.14,11.515,11.715,12.125,12.805,13.015,13.265,13.475
374,11.17,11.495,11.73,12.14,12.82,13.03,13.255,13.505
375,11.16,11.51,11.745,12.155,12.82,13.045,13.27,13.505
376,11.175,11.5,11.76,12.145,12.835,13.035,13.26,13.485
377,11.19,11.5,11.75,12.16,12.85,13.025,13.275,13.5
378,11.205,11.515,11.765,12.175,12.84,13.015,13.29,13.49
379,11.22,11.515,11.755,12.165,12.855,13.03,13.305,13.52
380,11.21,11.505,11.745,12.18,12.845,13.045,13.295,13.535
381,11.225,11.485,11.76,12.195,12.835,13.035,13.31,13.565
382,11.215,11.5,11.75,12.185,12.825,13.035,13.31,13.58
383,11.205,11.49,11.765,12.2,12.84,13.025,13.325,13.595
384,11.205,11.47,11.765,12.215,12.855,13.015,13.34,13.595
385,11.22,11.46,11.78,12.23,12.845,13.005,13.355,13.625
386,11.21,11.44,11.77,12.245,12.835,12.995,13.355,13.625
387,11.21,11.455,11.785,12.26,12.825,13.01,13.37,13.615
388,11.225,11.435,11.775,12.275,12.84,13.0,13.36,13.605
389,11.225,11.45,11.765,12.29,12.855,13.015,13.35,13.595
390,11.215,11.44,11.755,12.305,12.87,13.03,13.34,13.625
391,11.23,11.42,11.745,12.32,12.86,13.045,13.355,13.605
392,11.245,11.435,11.76,12.32,12.85,13.045,13.345,13.62
393,11.26,11.465,11.775,12.335,12.84,13.06,13.36,13.635
394,11.275,11.465,11.79,12.35,12.855,13.05,13.35,13.615
395,11.265,11.455,11.805,12.34,12.87,13.065,13.365,13.595
396,11.28,11.47,11.82,12.355,12.885,13.055,13.355,13.575
397,11.295,11.45,11.81,12.37,12.9,13.07,13.345,13.575
398,11.285,11.48,11.8,12.36,12.915,13.07,13.36,13.555
399,11.275,11.48,11.79,12.375,12.905,13.085,13.375,13.585
400,13.6,14.095,14.56,14.99,15.295,15.655,15.805,16.075
401,13.615,14.125,14.575,15.005,15.285,15.645,15.795,16.065
402,13.63,14.115,14.575,15.02,15.3,15.635,15.81,16.055
403,13.645,14.105,14.59,15.035,15.315,15.625,15.825,16.045
404,13.635,14.095,14.605,15.025,15.305,15.615,15.84,16.045
405,13.625,14.095,14.62,15.015,15.295,15.605,15.84,16.06
406,13.64,14.11,14.61,15.03,15.285,15.62,15.855,16.04
407,13.655,14.1,14.625,15.02,15.275,15.635,15.87,16.02
408,13.67,14.08,14.64,15.01,15.29,15.65,15.885,16.01
